,date,03668_FD_STRAHL,03668_FG_STRAHL,03668_SD_STRAHL,05792_FD_STRAHL,05792_FG_STRAHL,05792_SD_STRAHL
398,2016-02-03,221.0,245.0,0.7,-999.0,-999.0,-999.0
399,2016-02-04,194.0,194.0,0.0,-999.0,-999.0,-999.0
400,2016-02-05,317.0,332.0,0.3,-999.0,-999.0,-999.0
401,2016-02-06,479.0,669.0,4.1,-999.0,-999.0,-999.0
402,2016-02-07,403.0,578.0,2.5,-999.0,-999.0,-999.0
403,2016-02-08,340.0,363.0,0.6,-999.0,-999.0,-999.0
404,2016-02-09,157.0,157.0,0.0,-999.0,-999.0,-999.0
405,2016-02-10,357.0,415.0,0.9,-999.0,-999.0,-999.0
406,2016-02-11,322.0,325.0,0.0,-999.0,-999.0,-999.0
407,2016-02-12,394.0,649.0,3.7,-999.0,-999.0,-999.0
408,2016-02-13,274.0,276.0,0.0,-999.0,-999.0,-999.0
409,2016-02-14,321.0,486.0,1.9,-999.0,-999.0,-999.0
410,2016-02-15,225.0,225.0,0.0,-999.0,-999.0,-999.0
411,2016-02-16,326.0,367.0,0.4,-999.0,-999.0,-999.0
412,2016-02-17,155.0,155.0,0.0,-999.0,-999.0,-999.0
413,2016-02-18,505.0,671.0,2.0,-999.0,-999.0,-999.0
414,2016-02-19,256.0,256.0,0.0,-999.0,-999.0,-999.0
415,2016-02-20,195.0,196.0,0.0,-999.0,-999.0,-999.0
416,2016-02-21,211.0,211.0,0.0,-999.0,-999.0,-999.0
417,2016-02-22,394.0,470.0,1.3,-999.0,-999.0,-999.0
418,2016-02-23,297.0,300.0,0.0,-999.0,-999.0,-999.0
419,2016-02-24,520.0,694.0,2.8,-999.0,-999.0,-999.0
420,2016-02-25,414.0,745.0,3.4,-999.0,-999.0,-999.0
421,2016-02-26,388.0,1025.0,6.8,-999.0,-999.0,-999.0
422,2016-02-27,337.0,1210.0,8.9,-999.0,-999.0,-999.0
423,2016-02-28,390.0,396.0,0.0,-999.0,-999.0,-999.0
424,2016-02-29,167.0,168.0,0.0,-999.0,-999.0,-999.0
425,2016-03-01,576.0,716.0,1.5,-999.0,-999.0,-999.0
426,2016-03-02,435.0,437.0,0.0,-999.0,-999.0,-999.0
427,2016-03-03,623.0,722.0,0.9,-999.0,-999.0,-999.0
428,2016-03-04,623.0,971.0,4.3,-999.0,-999.0,-999.0
429,2016-03-05,516.0,577.0,0.9,-999.0,-999.0,-999.0
430,2016-03-06,463.0,522.0,0.5,-999.0,-999.0,-999.0
431,2016-03-07,585.0,877.0,4.4,-999.0,-999.0,-999.0
432,2016-03-08,476.0,480.0,0.0,-999.0,-999.0,-999.0
433,2016-03-09,643.0,867.0,1.8,-999.0,-999.0,-999.0
434,2016-03-10,433.0,1580.0,10.2,-999.0,-999.0,-999.0
435,2016-03-11,697.0,800.0,1.3,-999.0,-999.0,-999.0
436,2016-03-12,633.0,889.0,3.4,-999.0,-999.0,-999.0
437,2016-03-13,468.0,724.0,2.3,-999.0,-999.0,-999.0
438,2016-03-14,363.0,1670.0,11.0,-999.0,-999.0,-999.0
439,2016-03-15,399.0,405.0,0.0,-999.0,-999.0,-999.0
440,2016-03-16,634.0,1304.0,5.8,-999.0,-999.0,-999.0
441,2016-03-17,338.0,1709.0,11.2,-999.0,-999.0,-999.0
442,2016-03-18,386.0,1684.0,11.1,-999.0,-999.0,-999.0
443,2016-03-19,498.0,499.0,0.0,-999.0,-999.0,-999.0
444,2016-03-20,391.0,393.0,0.0,-999.0,-999.0,-999.0
445,2016-03-21,630.0,665.0,0.2,-999.0,-999.0,-999.0
446,2016-03-22,625.0,770.0,1.3,-999.0,-999.0,-999.0
447,2016-03-23,749.0,798.0,0.3,-999.0,-999.0,-999.0
448,2016-03-24,744.0,888.0,1.6,-999.0,-999.0,-999.0
449,2016-03-25,335.0,336.0,0.0,-999.0,-999.0,-999.0
450,2016-03-26,713.0,871.0,2.6,-999.0,-999.0,-999.0
451,2016-03-27,850.0,988.0,3.1,-999.0,-999.0,-999.0
452,2016-03-28,725.0,1162.0,3.6,-999.0,-999.0,-999.0
453,2016-03-29,667.0,1325.0,5.1,-999.0,-999.0,-999.0
454,2016-03-30,416.0,417.0,0.0,-999.0,-999.0,-999.0
455,2016-03-31,632.0,1612.0,7.0,-999.0,-999.0,-999.0
456,2016-04-01,467.0,665.0,2.4,-999.0,-999.0,-999.0
457,2016-04-02,845.0,1659.0,7.5,-999.0,-999.0,-999.0
458,2016-04-03,1008.0,1325.0,4.1,-999.0,-999.0,-999.0
459,2016-04-04,776.0,1587.0,5.8,-999.0,-999.0,-999.0
460,2016-04-05,805.0,1725.0,7.6,-999.0,-999.0,-999.0
461,2016-04-06,836.0,1456.0,5.4,-999.0,-999.0,-999.0
462,2016-04-07,918.0,1065.0,1.9,-999.0,-999.0,-999.0
463,2016-04-08,1098.0,1370.0,2.3,-999.0,-999.0,-999.0
464,2016-04-09,1026.0,1134.0,0.8,-999.0,-999.0,-999.0
465,2016-04-10,895.0,1279.0,2.8,-999.0,-999.0,-999.0
466,2016-04-11,582.0,2236.0,12.3,-999.0,-999.0,-999.0
467,2016-04-12,832.0,1436.0,5.0,-999.0,-999.0,-999.0
468,2016-04-13,918.0,1098.0,1.5,-999.0,-999.0,-999.0
469,2016-04-14,830.0,1631.0,6.8,-999.0,-999.0,-999.0
470,2016-04-15,584.0,687.0,1.3,-999.0,-999.0,-999.0
471,2016-04-16,551.0,616.0,0.7,-999.0,-999.0,-999.0
472,2016-04-17,644.0,714.0,0.2,-999.0,-999.0,-999.0
473,2016-04-18,883.0,1384.0,2.8,-999.0,-999.0,-999.0
474,2016-04-19,849.0,1522.0,5.6,-999.0,-999.0,-999.0
475,2016-04-20,369.0,2512.0,13.1,-999.0,-999.0,-999.0
476,2016-04-21,351.0,2534.0,13.5,-999.0,-999.0,-999.0
477,2016-04-22,1198.0,1756.0,6.1,-999.0,-999.0,-999.0
478,2016-04-23,537.0,550.0,0.0,-999.0,-999.0,-999.0
479,2016-04-24,892.0,1813.0,7.5,-999.0,-999.0,-999.0
480,2016-04-25,967.0,1598.0,3.9,-999.0,-999.0,-999.0
481,2016-04-26,1050.0,1307.0,2.2,-999.0,-999.0,-999.0
482,2016-04-27,1011.0,1309.0,2.2,-999.0,-999.0,-999.0
483,2016-04-28,899.0,1543.0,5.9,-999.0,-999.0,-999.0
484,2016-04-29,-999.0,2299.0,10.7,-999.0,-999.0,-999.0
485,2016-04-30,948.0,1834.0,7.1,-999.0,-999.0,-999.0
486,2016-05-01,1045.0,1502.0,3.5,-999.0,1292.0,0.0
487,2016-05-02,571.0,2652.0,13.3,-999.0,992.0,0.0
488,2016-05-03,1178.0,1959.0,7.5,-999.0,1258.0,0.5
489,2016-05-04,458.0,2640.0,12.4,-999.0,1534.0,0.1
490,2016-05-05,720.0,2539.0,11.4,-999.0,3208.0,14.2
491,2016-05-06,456.0,2790.0,14.1,-999.0,3191.0,13.7
492,2016-05-07,469.0,2742.0,14.1,-999.0,3059.0,13.0
493,2016-05-08,426.0,2744.0,13.9,-999.0,3003.0,12.7
494,2016-05-09,558.0,2695.0,13.7,-999.0,2374.0,8.9
495,2016-05-10,816.0,2069.0,9.0,-999.0,1457.0,1.2
496,2016-05-11,1024.0,2016.0,7.9,-999.0,1475.0,3.3
497,2016-05-12,822.0,878.0,0.6,-999.0,1293.0,1.6
498,2016-05-13,1022.0,1534.0,3.2,-999.0,1268.0,0.0
499,2016-05-14,1185.0,2351.0,8.9,-999.0,1532.0,0.7
500,2016-05-15,1026.0,1675.0,5.9,-999.0,1637.0,0.1
501,2016-05-16,828.0,881.0,0.6,-999.0,1363.0,0.0
502,2016-05-17,1270.0,1330.0,0.9,-999.0,1887.0,0.5
503,2016-05-18,-999.0,1976.0,4.1,-999.0,2934.0,8.2
504,2016-05-19,761.0,783.0,0.1,-999.0,1299.0,0.0
505,2016-05-20,1156.0,2318.0,10.1,-999.0,3192.0,10.6
506,2016-05-21,1082.0,2615.0,11.7,-999.0,3169.0,13.6
507,2016-05-22,738.0,2645.0,10.0,-999.0,3066.0,11.1
508,2016-05-23,708.0,728.0,0.4,-999.0,1158.0,0.4
509,2016-05-24,382.0,390.0,0.0,-999.0,1369.0,0.1
510,2016-05-25,777.0,788.0,0.0,-999.0,2965.0,11.6
511,2016-05-26,865.0,2752.0,13.3,-999.0,2462.0,7.1
512,2016-05-27,1004.0,2017.0,6.6,-999.0,2672.0,8.9
513,2016-05-28,1208.0,1533.0,2.7,-999.0,2304.0,7.0
514,2016-05-29,964.0,1689.0,4.5,-999.0,1305.0,2.4
515,2016-05-30,1118.0,1328.0,1.1,-999.0,1104.0,0.2
516,2016-05-31,1123.0,2326.0,7.9,-999.0,1598.0,2.0
517,2016-06-01,487.0,496.0,0.0,1662.0,-999.0,0.4
518,2016-06-02,872.0,899.0,0.1,1496.0,-999.0,0.2
519,2016-06-03,948.0,1299.0,2.6,1218.0,-999.0,1.7
520,2016-06-04,1232.0,2187.0,6.6,1105.0,-999.0,2.7
521,2016-06-05,983.0,2009.0,5.2,1734.0,-999.0,0.5
522,2016-06-06,1005.0,2301.0,6.4,1725.0,-999.0,4.4
523,2016-06-07,782.0,2864.0,13.5,1099.0,-999.0,8.0
524,2016-06-08,960.0,1118.0,1.5,1091.0,-999.0,0.1
525,2016-06-09,1284.0,2407.0,8.3,1097.0,-999.0,0.0
526,2016-06-10,897.0,2767.0,12.2,606.0,-999.0,11.2
527,2016-06-11,1245.0,1309.0,0.3,1046.0,-999.0,0.1
528,2016-06-12,1034.0,1310.0,1.7,1679.0,-999.0,0.4
529,2016-06-13,1247.0,1640.0,3.5,1354.0,-999.0,0.0
530,2016-06-14,1233.0,1499.0,2.0,1642.0,-999.0,2.0
531,2016-06-15,1057.0,1892.0,6.7,1518.0,-999.0,5.1
532,2016-06-16,801.0,835.0,0.9,1101.0,-999.0,5.3
533,2016-06-17,1009.0,1253.0,2.9,1457.0,-999.0,1.7
534,2016-06-18,1247.0,2002.0,5.3,1284.0,-999.0,3.0
535,2016-06-19,1068.0,2344.0,8.4,1454.0,-999.0,0.0
536,2016-06-20,1016.0,2487.0,9.2,2158.0,-999.0,3.3
537,2016-06-21,1079.0,1320.0,2.4,1712.0,-999.0,0.5
538,2016-06-22,954.0,2707.0,10.3,730.0,-999.0,11.5
539,2016-06-23,352.0,3108.0,15.5,216.0,-999.0,15.9
540,2016-06-24,464.0,3051.0,15.2,625.0,-999.0,12.3
541,2016-06-25,1040.0,2471.0,8.0,863.0,-999.0,6.3
542,2016-06-26,1216.0,2015.0,6.8,1624.0,-999.0,0.7
543,2016-06-27,926.0,2569.0,8.9,1593.0,-999.0,0.7
544,2016-06-28,1326.0,1856.0,4.5,1171.0,-999.0,10.7
545,2016-06-29,1061.0,2156.0,7.3,941.0,-999.0,13.0
546,2016-06-30,1098.0,1676.0,3.5,1057.0,-999.0,1.7
547,2016-07-01,880.0,2180.0,7.5,1067.0,-999.0,7.8
548,2016-07-02,587.0,619.0,0.5,1109.0,-999.0,2.4
549,2016-07-03,1110.0,1477.0,3.3,1642.0,-999.0,4.2
550,2016-07-04,1352.0,2253.0,6.6,-999.0,-999.0,8.3
551,2016-07-05,975.0,2545.0,11.1,1324.0,1994.0,6.2
552,2016-07-06,1018.0,2688.0,10.9,1431.0,-999.0,0.5
553,2016-07-07,863.0,2863.0,13.2,758.0,-999.0,11.6
554,2016-07-08,1121.0,2480.0,10.5,1324.0,-999.0,8.4
555,2016-07-09,1171.0,2464.0,9.9,893.0,-999.0,0.2
556,2016-07-10,563.0,2893.0,14.4,673.0,-999.0,10.1
557,2016-07-11,984.0,2257.0,9.0,974.0,-999.0,7.4
558,2016-07-12,898.0,939.0,0.2,789.0,884.0,0.6
559,2016-07-13,821.0,1380.0,2.9,1088.0,1098.0,0.1
560,2016-07-14,911.0,1205.0,2.8,1214.0,1217.0,0.2
561,2016-07-15,1240.0,1602.0,3.0,1274.0,1286.0,0.0
562,2016-07-16,1233.0,2295.0,7.1,1907.0,2343.0,2.7
563,2016-07-17,1253.0,2047.0,5.5,1722.0,1774.0,0.5
564,2016-07-18,948.0,2475.0,10.9,1556.0,1937.0,2.4
565,2016-07-19,547.0,2911.0,14.7,884.0,2939.0,8.9
566,2016-07-20,521.0,2748.0,14.2,506.0,-999.0,14.1
567,2016-07-21,1025.0,1200.0,1.9,1024.0,1678.0,3.5
568,2016-07-22,1095.0,2217.0,8.3,1207.0,1942.0,7.5
569,2016-07-23,1174.0,1449.0,3.1,1048.0,1535.0,5.9
570,2016-07-24,1162.0,1642.0,3.5,780.0,2336.0,8.8
571,2016-07-25,1108.0,2001.0,6.4,1300.0,1351.0,1.4
572,2016-07-26,1132.0,1852.0,5.3,1075.0,1195.0,1.5
573,2016-07-27,892.0,1473.0,5.7,1076.0,1541.0,3.0
574,2016-07-28,1247.0,1881.0,6.4,1341.0,1487.0,2.8
575,2016-07-29,1096.0,1836.0,5.5,1722.0,1858.0,4.4
576,2016-07-30,836.0,2195.0,9.4,980.0,2374.0,7.5
577,2016-07-31,933.0,1102.0,1.9,685.0,722.0,1.1
578,2016-08-01,920.0,2376.0,11.3,1122.0,1157.0,1.0
579,2016-08-02,522.0,527.0,0.0,1205.0,1225.0,0.6
580,2016-08-03,1082.0,1177.0,1.0,931.0,2353.0,7.6
581,2016-08-04,1120.0,1879.0,7.2,977.0,2387.0,9.2
582,2016-08-05,1010.0,1178.0,1.5,419.0,432.0,0.0
583,2016-08-06,1010.0,1410.0,5.2,1188.0,1250.0,1.0
584,2016-08-07,559.0,2501.0,13.2,325.0,3042.0,14.5
585,2016-08-08,739.0,2213.0,10.9,480.0,2595.0,9.9
586,2016-08-09,880.0,1123.0,1.7,512.0,512.0,0.0
587,2016-08-10,1035.0,1716.0,4.9,715.0,726.0,0.0
588,2016-08-11,879.0,2180.0,8.5,1250.0,1441.0,1.7
589,2016-08-12,352.0,357.0,0.0,660.0,661.0,0.0
590,2016-08-13,889.0,2115.0,9.8,468.0,2805.0,13.3
591,2016-08-14,672.0,2404.0,12.6,767.0,2578.0,10.2
592,2016-08-15,663.0,2319.0,11.6,899.0,1514.0,5.1
593,2016-08-16,592.0,2366.0,12.9,1084.0,1533.0,3.7
594,2016-08-17,452.0,2444.0,13.1,798.0,806.0,0.4
595,2016-08-18,481.0,2298.0,11.1,892.0,1160.0,2.8
596,2016-08-19,815.0,1605.0,6.2,1320.0,1686.0,4.2
597,2016-08-20,785.0,1353.0,4.7,637.0,1529.0,4.3
598,2016-08-21,792.0,1894.0,7.3,898.0,899.0,0.2
599,2016-08-22,877.0,1654.0,5.3,1062.0,2353.0,9.0
600,2016-08-23,327.0,2328.0,12.8,184.0,2700.0,13.9
601,2016-08-24,294.0,2316.0,13.3,178.0,2702.0,13.9
602,2016-08-25,240.0,2373.0,13.3,175.0,2738.0,13.8
603,2016-08-26,274.0,2315.0,13.1,648.0,2338.0,10.7
604,2016-08-27,283.0,2290.0,13.0,559.0,1853.0,7.7
605,2016-08-28,751.0,1813.0,8.9,1018.0,1509.0,5.8
606,2016-08-29,779.0,1625.0,6.3,609.0,631.0,0.5
607,2016-08-30,532.0,2078.0,11.7,1384.0,1834.0,5.8
608,2016-08-31,270.0,2213.0,12.8,846.0,1572.0,6.2
609,2016-09-01,899.0,1698.0,8.0,927.0,933.0,0.4
610,2016-09-02,656.0,1892.0,10.6,963.0,1851.0,5.5
611,2016-09-03,1074.0,1515.0,5.5,662.0,2032.0,8.7
612,2016-09-04,764.0,874.0,2.2,761.0,1284.0,5.6
613,2016-09-05,748.0,909.0,0.9,869.0,880.0,0.5
614,2016-09-06,616.0,1697.0,7.8,809.0,810.0,0.1
615,2016-09-07,359.0,2003.0,12.2,-999.0,-999.0,13.1
616,2016-09-08,521.0,1908.0,11.3,730.0,1962.0,8.1
617,2016-09-09,603.0,1866.0,11.0,886.0,1022.0,2.0
618,2016-09-10,690.0,1695.0,10.6,1005.0,1448.0,6.1
619,2016-09-11,453.0,1856.0,11.6,724.0,872.0,2.3
620,2016-09-12,449.0,1798.0,11.6,428.0,2008.0,10.6
621,2016-09-13,435.0,1780.0,11.2,301.0,1824.0,9.1
622,2016-09-14,451.0,1729.0,10.2,329.0,1753.0,9.7
623,2016-09-15,411.0,1753.0,10.4,654.0,1346.0,6.9
624,2016-09-16,832.0,1181.0,2.8,771.0,1073.0,3.5
625,2016-09-17,324.0,333.0,0.0,597.0,598.0,0.0
626,2016-09-18,307.0,311.0,0.0,816.0,817.0,0.0
627,2016-09-19,214.0,216.0,0.0,744.0,748.0,0.0
628,2016-09-20,639.0,920.0,1.9,872.0,1894.0,8.0
629,2016-09-21,462.0,1656.0,9.9,316.0,2083.0,12.2
630,2016-09-22,464.0,1484.0,8.1,225.0,2082.0,11.9
631,2016-09-23,635.0,1443.0,8.9,918.0,1005.0,2.2
632,2016-09-24,440.0,1620.0,11.0,197.0,2059.0,11.8
633,2016-09-25,283.0,1625.0,11.3,228.0,1863.0,9.3
634,2016-09-26,623.0,1275.0,6.8,489.0,1331.0,4.9
635,2016-09-27,514.0,1189.0,6.5,944.0,1084.0,2.3
636,2016-09-28,613.0,1212.0,5.6,448.0,1839.0,10.8
637,2016-09-29,225.0,1496.0,10.4,203.0,1834.0,11.4
638,2016-09-30,637.0,935.0,2.8,452.0,1717.0,9.1
639,2016-10-01,634.0,857.0,3.0,867.0,1226.0,6.9
640,2016-10-02,507.0,560.0,1.4,592.0,596.0,0.0
641,2016-10-03,405.0,441.0,0.4,817.0,1079.0,1.6
642,2016-10-04,368.0,384.0,0.2,1010.0,1189.0,2.3
643,2016-10-05,500.0,1091.0,6.3,362.0,1685.0,9.3
644,2016-10-06,161.0,162.0,0.0,658.0,1469.0,9.3
645,2016-10-07,515.0,549.0,0.2,945.0,1200.0,3.6
646,2016-10-08,532.0,778.0,2.4,663.0,664.0,0.0
647,2016-10-09,557.0,730.0,2.5,891.0,1004.0,2.8
648,2016-10-10,401.0,1246.0,6.9,841.0,855.0,0.3
649,2016-10-11,437.0,446.0,0.0,810.0,875.0,1.2
650,2016-10-12,-999.0,783.0,0.8,822.0,1442.0,7.2
651,2016-10-13,477.0,542.0,1.6,744.0,1025.0,5.5
652,2016-10-14,545.0,906.0,5.4,446.0,457.0,0.5
653,2016-10-15,391.0,834.0,4.4,662.0,1212.0,6.7
654,2016-10-16,226.0,1157.0,9.7,140.0,1524.0,10.5
655,2016-10-17,548.0,571.0,0.4,719.0,807.0,3.2
656,2016-10-18,355.0,483.0,1.6,654.0,657.0,0.2
657,2016-10-19,439.0,582.0,1.9,606.0,615.0,0.3
658,2016-10-20,223.0,232.0,0.4,805.0,993.0,2.5
659,2016-10-21,454.0,487.0,0.5,551.0,551.0,0.0
660,2016-10-22,173.0,173.0,0.0,190.0,1373.0,9.2
661,2016-10-23,-999.0,-999.0,-999.0,358.0,784.0,4.6
662,2016-10-24,305.0,326.0,0.3,585.0,992.0,7.1
663,2016-10-25,187.0,188.0,0.0,351.0,353.0,0.1
664,2016-10-26,347.0,363.0,0.6,-999.0,-999.0,-999.0
665,2016-10-27,522.0,597.0,1.3,152.0,1303.0,10.3
666,2016-10-28,473.0,543.0,0.9,232.0,1182.0,10.0
667,2016-10-29,406.0,588.0,3.2,525.0,673.0,2.0
668,2016-10-30,303.0,741.0,5.2,564.0,678.0,3.5
669,2016-10-31,252.0,857.0,7.5,123.0,1154.0,10.0
670,2016-11-01,300.0,830.0,7.1,228.0,1094.0,9.9
671,2016-11-02,374.0,645.0,3.3,230.0,230.0,0.0
672,2016-11-03,345.0,352.0,0.1,298.0,1077.0,6.8
673,2016-11-04,419.0,617.0,3.6,428.0,861.0,5.7
674,2016-11-05,145.0,145.0,0.0,416.0,445.0,1.0
675,2016-11-06,161.0,162.0,0.0,379.0,380.0,0.0
676,2016-11-07,337.0,437.0,2.6,699.0,806.0,2.2
677,2016-11-08,305.0,310.0,0.1,530.0,1024.0,5.9
678,2016-11-09,377.0,578.0,4.0,489.0,828.0,5.8
679,2016-11-10,163.0,164.0,0.2,-999.0,-999.0,-999.0
680,2016-11-11,162.0,162.0,0.0,342.0,350.0,0.0
681,2016-11-12,-999.0,-999.0,-999.0,573.0,1000.0,5.6
682,2016-11-13,343.0,651.0,6.1,463.0,473.0,0.3
683,2016-11-14,129.0,755.0,8.7,142.0,1021.0,9.4
684,2016-11-15,223.0,223.0,0.0,433.0,573.0,3.6
685,2016-11-16,72.0,72.0,0.0,272.0,273.0,0.0
686,2016-11-17,235.0,239.0,0.0,364.0,502.0,3.6
687,2016-11-18,160.0,177.0,0.4,407.0,522.0,3.5
688,2016-11-19,70.0,71.0,0.1,290.0,292.0,0.0
689,2016-11-20,195.0,613.0,6.7,444.0,895.0,6.8
690,2016-11-21,286.0,386.0,2.8,405.0,482.0,2.8
691,2016-11-22,241.0,255.0,0.8,201.0,201.0,0.0
692,2016-11-23,242.0,558.0,6.6,339.0,342.0,0.4
693,2016-11-24,276.0,310.0,1.4,351.0,358.0,0.3
694,2016-11-25,151.0,151.0,0.0,357.0,424.0,2.5
695,2016-11-26,77.0,77.0,0.0,375.0,596.0,5.1
696,2016-11-27,153.0,153.0,0.0,328.0,714.0,6.8
697,2016-11-28,193.0,614.0,6.4,116.0,839.0,8.8
698,2016-11-29,113.0,640.0,8.2,105.0,796.0,8.8
699,2016-11-30,272.0,510.0,5.9,137.0,765.0,8.6
700,2016-12-01,111.0,112.0,0.0,220.0,222.0,0.5
701,2016-12-02,122.0,122.0,0.0,103.0,779.0,8.2
702,2016-12-03,219.0,445.0,4.0,96.0,772.0,8.5
703,2016-12-04,173.0,582.0,7.7,113.0,786.0,8.7
704,2016-12-05,101.0,101.0,0.0,95.0,773.0,8.6
705,2016-12-06,95.0,95.0,0.0,96.0,747.0,8.6
706,2016-12-07,138.0,138.0,0.0,140.0,712.0,8.6
707,2016-12-08,228.0,466.0,7.0,118.0,680.0,8.5
708,2016-12-09,147.0,147.0,0.0,168.0,645.0,6.6
709,2016-12-10,120.0,507.0,7.6,105.0,699.0,8.3
710,2016-12-11,103.0,105.0,0.1,252.0,344.0,2.6
711,2016-12-12,187.0,215.0,0.5,309.0,476.0,2.8
712,2016-12-13,268.0,367.0,2.9,127.0,677.0,8.2
713,2016-12-14,76.0,76.0,0.0,367.0,585.0,4.0
714,2016-12-15,225.0,305.0,1.4,92.0,725.0,8.5
715,2016-12-16,214.0,402.0,4.2,94.0,712.0,8.5
716,2016-12-17,96.0,96.0,0.0,171.0,682.0,7.9
717,2016-12-18,88.0,88.0,0.0,274.0,485.0,3.5
718,2016-12-19,209.0,248.0,1.6,338.0,728.0,6.9
719,2016-12-20,199.0,368.0,3.7,142.0,590.0,7.3
720,2016-12-21,90.0,90.0,0.0,94.0,701.0,8.4
721,2016-12-22,170.0,171.0,0.0,139.0,673.0,8.4
722,2016-12-23,95.0,95.0,0.0,187.0,652.0,6.7
723,2016-12-24,109.0,112.0,0.2,294.0,310.0,1.0
724,2016-12-25,61.0,61.0,0.0,109.0,111.0,0.0
725,2016-12-26,139.0,139.0,0.0,299.0,315.0,0.6
726,2016-12-27,129.0,129.0,0.0,291.0,720.0,6.3
727,2016-12-28,164.0,170.0,0.6,241.0,629.0,7.0
728,2016-12-29,134.0,521.0,7.7,104.0,702.0,8.5
729,2016-12-30,110.0,-999.0,7.9,98.0,713.0,8.5
730,2016-12-31,154.0,552.0,6.1,96.0,713.0,8.5
731,2017-01-01,198.0,499.0,5.4,97.0,730.0,8.5
732,2017-01-02,130.0,130.0,0.0,211.0,592.0,6.4
733,2017-01-03,211.0,215.0,0.2,113.0,745.0,8.6
734,2017-01-04,189.0,209.0,0.6,162.0,164.0,0.0
735,2017-01-05,291.0,490.0,4.8,251.0,252.0,0.0
736,2017-01-06,131.0,582.0,8.0,-999.0,-999.0,8.6
737,2017-01-07,291.0,291.0,0.0,379.0,382.0,0.2
738,2017-01-08,173.0,173.0,0.0,378.0,392.0,0.0
739,2017-01-09,150.0,150.0,0.0,128.0,779.0,8.3
740,2017-01-10,311.0,471.0,3.8,134.0,806.0,8.2
741,2017-01-11,216.0,221.0,0.2,382.0,692.0,3.5
742,2017-01-12,268.0,271.0,0.1,215.0,298.0,0.0
743,2017-01-13,169.0,169.0,0.0,234.0,251.0,0.0
744,2017-01-14,160.0,160.0,0.0,268.0,271.0,0.0
745,2017-01-15,281.0,290.0,0.7,435.0,448.0,0.1
746,2017-01-16,320.0,368.0,1.7,503.0,627.0,1.5
747,2017-01-17,292.0,530.0,5.1,571.0,939.0,6.8
748,2017-01-18,261.0,528.0,5.1,172.0,921.0,9.0
749,2017-01-19,156.0,664.0,8.3,126.0,917.0,9.1
750,2017-01-20,128.0,700.0,8.6,118.0,912.0,9.1
751,2017-01-21,162.0,654.0,8.3,119.0,950.0,9.2
752,2017-01-22,226.0,642.0,7.8,116.0,962.0,9.1
753,2017-01-23,351.0,581.0,6.2,118.0,970.0,9.2
754,2017-01-24,175.0,175.0,0.0,302.0,916.0,9.1
755,2017-01-25,222.0,222.0,0.0,125.0,992.0,9.3
756,2017-01-26,208.0,704.0,7.5,123.0,983.0,9.3
757,2017-01-27,169.0,763.0,8.6,124.0,1034.0,9.1
758,2017-01-28,282.0,700.0,7.5,223.0,992.0,9.1
759,2017-01-29,296.0,666.0,7.6,137.0,1024.0,9.4
760,2017-01-30,204.0,204.0,0.0,377.0,413.0,1.2
761,2017-01-31,347.0,357.0,0.1,301.0,308.0,0.0
762,2017-02-01,320.0,395.0,1.8,282.0,426.0,0.2
763,2017-02-02,338.0,350.0,0.2,311.0,917.0,5.8
764,2017-02-03,299.0,311.0,0.3,573.0,713.0,2.4
765,2017-02-04,314.0,601.0,5.3,420.0,573.0,3.9
766,2017-02-05,213.0,825.0,7.6,434.0,517.0,2.1
767,2017-02-06,399.0,428.0,0.8,436.0,436.0,0.1
768,2017-02-07,337.0,340.0,0.1,220.0,1129.0,8.4
769,2017-02-08,343.0,450.0,2.4,785.0,792.0,0.5
770,2017-02-09,423.0,460.0,1.1,259.0,1199.0,9.6
771,2017-02-10,303.0,303.0,0.0,245.0,1244.0,9.3
772,2017-02-11,275.0,927.0,8.1,191.0,1256.0,9.4
773,2017-02-12,209.0,209.0,0.0,623.0,1064.0,8.4
774,2017-02-13,239.0,988.0,8.5,274.0,1267.0,9.8
775,2017-02-14,206.0,1044.0,9.5,162.0,1339.0,10.3
776,2017-02-15,261.0,998.0,9.3,141.0,1333.0,10.3
777,2017-02-16,321.0,991.0,8.7,148.0,1367.0,10.1
778,2017-02-17,378.0,568.0,3.1,440.0,442.0,0.0
779,2017-02-18,268.0,269.0,0.0,385.0,1317.0,8.7
780,2017-02-19,473.0,783.0,3.4,202.0,1391.0,8.9
781,2017-02-20,439.0,498.0,1.0,803.0,957.0,2.6
782,2017-02-21,226.0,227.0,0.0,-999.0,-999.0,0.0
783,2017-02-22,220.0,221.0,0.0,-999.0,-999.0,2.9
784,2017-02-23,557.0,592.0,1.0,-999.0,-999.0,8.7
785,2017-02-24,515.0,723.0,3.7,876.0,893.0,0.5
786,2017-02-25,383.0,1148.0,8.8,333.0,1499.0,10.5
787,2017-02-26,420.0,782.0,4.3,733.0,808.0,2.0
788,2017-02-27,271.0,1260.0,9.9,550.0,1286.0,7.1
789,2017-02-28,404.0,433.0,0.4,455.0,455.0,0.0
790,2017-03-01,472.0,620.0,1.7,775.0,930.0,2.0
791,2017-03-02,531.0,829.0,4.8,558.0,639.0,2.0
792,2017-03-03,705.0,831.0,2.4,680.0,1419.0,8.4
793,2017-03-04,456.0,1159.0,7.4,717.0,1605.0,9.1
794,2017-03-05,629.0,780.0,2.6,511.0,1279.0,4.5
795,2017-03-06,414.0,431.0,0.3,704.0,1098.0,3.7
